GlobalVantageKey,Year,CompanyName,CountryofIncorporation,PrimarySICCode,TickerSymbol,CUSIPNumber,CentralIndexKey,DomesticLTICRSPMthlyAvg
8549,2008,CONOCOPHILLIPS,0,1311,COP,20825C104,1163165,8
8549,2009,CONOCOPHILLIPS,0,1311,COP,20825C104,1163165,8
8549,2010,CONOCOPHILLIPS,0,1311,COP,20825C104,1163165,8
8549,2011,CONOCOPHILLIPS,0,1311,COP,20825C104,1163165,8
8549,2012,CONOCOPHILLIPS,0,1311,COP,20825C104,1163165,8
8549,2013,CONOCOPHILLIPS,0,1311,COP,20825C104,1163165,8
8549,2014,CONOCOPHILLIPS,0,1311,COP,20825C104,1163165,8
8551,2000,PVH CORP,0,2300,PVH,693656100,78239,14
8551,2001,PVH CORP,0,2300,PVH,693656100,78239,14
8551,2002,PVH CORP,0,2300,PVH,693656100,78239,14
8551,2003,PVH CORP,0,2300,PVH,693656100,78239,14
8551,2004,PVH CORP,0,2300,PVH,693656100,78239,14
8551,2005,PVH CORP,0,2300,PVH,693656100,78239,13.41666667
8551,2006,PVH CORP,0,2300,PVH,693656100,78239,13
8551,2007,PVH CORP,0,2300,PVH,693656100,78239,12.5
8551,2008,PVH CORP,0,2300,PVH,693656100,78239,12
8551,2009,PVH CORP,0,2300,PVH,693656100,78239,12
8551,2010,PVH CORP,0,2300,PVH,693656100,78239,12.75
8551,2011,PVH CORP,0,2300,PVH,693656100,78239,13
8551,2012,PVH CORP,0,2300,PVH,693656100,78239,13
8551,2013,PVH CORP,0,2300,PVH,693656100,78239,13
8551,2014,PVH CORP,0,2300,PVH,693656100,78239,13
8571,2000,PICCADILLY CAFETERIAS INC,0,5812,PICZQ,71956710X,277923,16
8571,2001,PICCADILLY CAFETERIAS INC,0,5812,PICZQ,71956710X,277923,16
8571,2002,PICCADILLY CAFETERIAS INC,0,5812,PICZQ,71956710X,277923,16.75
8571,2003,PICCADILLY CAFETERIAS INC,0,5812,PICZQ,71956710X,277923,19.9
8577,2000,PIEDMONT NATURAL GAS CO,0,4924,PNY,720186105,78460,8
8577,2001,PIEDMONT NATURAL GAS CO,0,4924,PNY,720186105,78460,8
8577,2002,PIEDMONT NATURAL GAS CO,0,4924,PNY,720186105,78460,8
8577,2003,PIEDMONT NATURAL GAS CO,0,4924,PNY,720186105,78460,8
8577,2004,PIEDMONT NATURAL GAS CO,0,4924,PNY,720186105,78460,8
8577,2005,PIEDMONT NATURAL GAS CO,0,4924,PNY,720186105,78460,8
8577,2006,PIEDMONT NATURAL GAS CO,0,4924,PNY,720186105,78460,8
8577,2007,PIEDMONT NATURAL GAS CO,0,4924,PNY,720186105,78460,8
8577,2008,PIEDMONT NATURAL GAS CO,0,4924,PNY,720186105,78460,8
8577,2009,PIEDMONT NATURAL GAS CO,0,4924,PNY,720186105,78460,8
8577,2010,PIEDMONT NATURAL GAS CO,0,4924,PNY,720186105,78460,8
8577,2011,PIEDMONT NATURAL GAS CO,0,4924,PNY,720186105,78460,8
8577,2012,PIEDMONT NATURAL GAS CO,0,4924,PNY,720186105,78460,8
8577,2013,PIEDMONT NATURAL GAS CO,0,4924,PNY,720186105,78460,8
8577,2014,PIEDMONT NATURAL GAS CO,0,4924,PNY,720186105,78460,8
8579,2000,PIER 1 IMPORTS INC/DE,0,5700,PIR,720279108,278130,12
8579,2001,PIER 1 IMPORTS INC/DE,0,5700,PIR,720279108,278130,12
8579,2002,PIER 1 IMPORTS INC/DE,0,5700,PIR,720279108,278130,12
8579,2003,PIER 1 IMPORTS INC/DE,0,5700,PIR,720279108,278130,12
8579,2004,PIER 1 IMPORTS INC/DE,0,5700,PIR,720279108,278130,12
8579,2005,PIER 1 IMPORTS INC/DE,0,5700,PIR,720279108,278130,13
8579,2006,PIER 1 IMPORTS INC/DE,0,5700,PIR,720279108,278130,17.08333333
8579,2007,PIER 1 IMPORTS INC/DE,0,5700,PIR,720279108,278130,18
8579,2014,PIER 1 IMPORTS INC/DE,0,5700,PIR,720279108,278130,16
8599,2000,AGILYSYS INC,0,7370,AGYS,00847J105,78749,14
8599,2001,AGILYSYS INC,0,7370,AGYS,00847J105,78749,14
8599,2002,AGILYSYS INC,0,7370,AGYS,00847J105,78749,14.58333333
8599,2003,AGILYSYS INC,0,7370,AGYS,00847J105,78749,15.66666667
8599,2004,AGILYSYS INC,0,7370,AGYS,00847J105,78749,15.75
8599,2005,AGILYSYS INC,0,7370,AGYS,00847J105,78749,15
8599,2006,AGILYSYS INC,0,7370,AGYS,00847J105,78749,15
8606,2000,PITNEY BOWES INC,0,3579,PBI,724479100,78814,5
8606,2001,PITNEY BOWES INC,0,3579,PBI,724479100,78814,5
8606,2002,PITNEY BOWES INC,0,3579,PBI,724479100,78814,5
8606,2003,PITNEY BOWES INC,0,3579,PBI,724479100,78814,5
8606,2004,PITNEY BOWES INC,0,3579,PBI,724479100,78814,5.833333333
8606,2005,PITNEY BOWES INC,0,3579,PBI,724479100,78814,7
8606,2006,PITNEY BOWES INC,0,3579,PBI,724479100,78814,7
8606,2007,PITNEY BOWES INC,0,3579,PBI,724479100,78814,7
8606,2008,PITNEY BOWES INC,0,3579,PBI,724479100,78814,7.666666667
8606,2009,PITNEY BOWES INC,0,3579,PBI,724479100,78814,8
8606,2010,PITNEY BOWES INC,0,3579,PBI,724479100,78814,8.833333333
8606,2011,PITNEY BOWES INC,0,3579,PBI,724479100,78814,10
8606,2012,PITNEY BOWES INC,0,3579,PBI,724479100,78814,10.16666667
8606,2013,PITNEY BOWES INC,0,3579,PBI,724479100,78814,11
8606,2014,PITNEY BOWES INC,0,3579,PBI,724479100,78814,11
8627,2000,PLAINS RESOURCES INC,0,1311,PLX.2,72654050X,350426,15
8627,2001,PLAINS RESOURCES INC,0,1311,PLX.2,72654050X,350426,14.41666667
8627,2002,PLAINS RESOURCES INC,0,1311,PLX.2,72654050X,350426,14
8627,2003,PLAINS RESOURCES INC,0,1311,PLX.2,72654050X,350426,14
8638,2003,PLAYBOY ENTERPRISES  -CL B,0,4841,PLA.3,72811730X,1072341,17
8638,2004,PLAYBOY ENTERPRISES  -CL B,0,4841,PLA.3,72811730X,1072341,17
8638,2005,PLAYBOY ENTERPRISES  -CL B,0,4841,PLA.3,72811730X,1072341,17
8655,2000,POGO PRODUCING CO,0,1311,PPP.3,73044810X,230463,14
8655,2001,POGO PRODUCING CO,0,1311,PPP.3,73044810X,230463,13.16666667
8655,2002,POGO PRODUCING CO,0,1311,PPP.3,73044810X,230463,13
8655,2003,POGO PRODUCING CO,0,1311,PPP.3,73044810X,230463,13
8655,2004,POGO PRODUCING CO,0,1311,PPP.3,73044810X,230463,13
8655,2005,POGO PRODUCING CO,0,1311,PPP.3,73044810X,230463,13.33333333
8655,2006,POGO PRODUCING CO,0,1311,PPP.3,73044810X,230463,14
8655,2007,POGO PRODUCING CO,0,1311,PPP.3,73044810X,230463,14
8657,2000,PRIMARY PDC INC,0,3861,PRDCQ,73109510X,79326,14.08333333
8657,2001,PRIMARY PDC INC,0,3861,PRDCQ,73109510X,79326,22.08333333
8657,2002,PRIMARY PDC INC,0,3861,PRDCQ,73109510X,79326,27
8675,2000,POPE & TALBOT INC,0,2611,PTBTQ,73282710X,311871,14
8675,2001,POPE & TALBOT INC,0,2611,PTBTQ,73282710X,311871,14
8675,2002,POPE & TALBOT INC,0,2611,PTBTQ,73282710X,311871,14
8675,2003,POPE & TALBOT INC,0,2611,PTBTQ,73282710X,311871,14
8675,2004,POPE & TALBOT INC,0,2611,PTBTQ,73282710X,311871,14
8675,2005,POPE & TALBOT INC,0,2611,PTBTQ,73282710X,311871,14.83333333
8675,2006,POPE & TALBOT INC,0,2611,PTBTQ,73282710X,311871,17.25
8675,2007,POPE & TALBOT INC,0,2611,PTBTQ,73282710X,311871,19.6
8692,2000,POTLATCH CORP,0,2421,PCH,737630103,1338749,10
8692,2001,POTLATCH CORP,0,2421,PCH,737630103,1338749,11.41666667
8692,2002,POTLATCH CORP,0,2421,PCH,737630103,1338749,12
8692,2003,POTLATCH CORP,0,2421,PCH,737630103,1338749,13
8692,2004,POTLATCH CORP,0,2421,PCH,737630103,1338749,13
8692,2005,POTLATCH CORP,0,2421,PCH,737630103,1338749,13.25
8692,2006,POTLATCH CORP,0,2421,PCH,737630103,1338749,14
8692,2007,POTLATCH CORP,0,2421,PCH,737630103,1338749,14
8692,2008,POTLATCH CORP,0,2421,PCH,737630103,1338749,14
8692,2009,POTLATCH CORP,0,2421,PCH,737630103,1338749,14
8692,2010,POTLATCH CORP,0,2421,PCH,737630103,1338749,14
8692,2011,POTLATCH CORP,0,2421,PCH,737630103,1338749,14
8692,2012,POTLATCH CORP,0,2421,PCH,737630103,1338749,14
8692,2013,POTLATCH CORP,0,2421,PCH,737630103,1338749,13.25
8692,2014,POTLATCH CORP,0,2421,PCH,737630103,1338749,13
8693,2000,POTOMAC EDISON,0,4911,AYE2,73766200X,79731,7
8693,2001,POTOMAC EDISON,0,4911,AYE2,73766200X,79731,7
8693,2002,POTOMAC EDISON,0,4911,AYE2,73766200X,79731,10.25
8693,2003,POTOMAC EDISON,0,4911,AYE2,73766200X,79731,16.33333333
8693,2004,POTOMAC EDISON,0,4911,AYE2,73766200X,79731,16.58333333
8693,2005,POTOMAC EDISON,0,4911,AYE2,73766200X,79731,15.33333333
8693,2006,POTOMAC EDISON,0,4911,AYE2,73766200X,79731,13
8693,2007,POTOMAC EDISON,0,4911,AYE2,73766200X,79731,12.33333333
8693,2008,POTOMAC EDISON,0,4911,AYE2,73766200X,79731,12
8693,2009,POTOMAC EDISON,0,4911,AYE2,73766200X,79731,12
8693,2010,POTOMAC EDISON,0,4911,AYE2,73766200X,79731,12
8694,2000,PEPCO HOLDINGS INC,0,4911,POM,713291102,1135971,8
8694,2001,PEPCO HOLDINGS INC,0,4911,POM,713291102,1135971,8
8694,2002,PEPCO HOLDINGS INC,0,4911,POM,713291102,1135971,9.333333333
8694,2003,PEPCO HOLDINGS INC,0,4911,POM,713291102,1135971,10
8694,2004,PEPCO HOLDINGS INC,0,4911,POM,713291102,1135971,10
8694,2005,PEPCO HOLDINGS INC,0,4911,POM,713291102,1135971,10
8694,2006,PEPCO HOLDINGS INC,0,4911,POM,713291102,1135971,10.41666667
8694,2007,PEPCO HOLDINGS INC,0,4911,POM,713291102,1135971,11
8694,2008,PEPCO HOLDINGS INC,0,4911,POM,713291102,1135971,11
8694,2009,PEPCO HOLDINGS INC,0,4911,POM,713291102,1135971,11
8694,2010,PEPCO HOLDINGS INC,0,4911,POM,713291102,1135971,10.5
8694,2011,PEPCO HOLDINGS INC,0,4911,POM,713291102,1135971,10
8694,2012,PEPCO HOLDINGS INC,0,4911,POM,713291102,1135971,10
8694,2013,PEPCO HOLDINGS INC,0,4911,POM,713291102,1135971,10
8694,2014,PEPCO HOLDINGS INC,0,4911,POM,713291102,1135971,10
8716,2005,PREPAID LEGAL SERVICES INC,0,6399,PPD,74006510X,311657,15
8717,2000,PRECISION CASTPARTS CORP,0,3728,PCP,740189105,79958,12
8717,2001,PRECISION CASTPARTS CORP,0,3728,PCP,740189105,79958,12
8717,2002,PRECISION CASTPARTS CORP,0,3728,PCP,740189105,79958,12
8717,2003,PRECISION CASTPARTS CORP,0,3728,PCP,740189105,79958,12
8717,2004,PRECISION CASTPARTS CORP,0,3728,PCP,740189105,79958,12
8717,2005,PRECISION CASTPARTS CORP,0,3728,PCP,740189105,79958,11.5
8717,2006,PRECISION CASTPARTS CORP,0,3728,PCP,740189105,79958,11
8717,2007,PRECISION CASTPARTS CORP,0,3728,PCP,740189105,79958,10.58333333
8717,2008,PRECISION CASTPARTS CORP,0,3728,PCP,740189105,79958,10
8717,2009,PRECISION CASTPARTS CORP,0,3728,PCP,740189105,79958,10
8717,2010,PRECISION CASTPARTS CORP,0,3728,PCP,740189105,79958,9.583333333
8717,2011,PRECISION CASTPARTS CORP,0,3728,PCP,740189105,79958,9
8717,2012,PRECISION CASTPARTS CORP,0,3728,PCP,740189105,79958,9
8717,2013,PRECISION CASTPARTS CORP,0,3728,PCP,740189105,79958,9
8717,2014,PRECISION CASTPARTS CORP,0,3728,PCP,740189105,79958,9
8745,2000,PRICE COMMUNICATIONS CORP,0,6799,PCMC.1,74143730X,355787,16
8745,2001,PRICE COMMUNICATIONS CORP,0,6799,PCMC.1,74143730X,355787,16
8745,2002,PRICE COMMUNICATIONS CORP,0,6799,PCMC.1,74143730X,355787,16
8750,2000,PRIME HOSPITALITY CORP,0,7011,PDQ.2,74191710X,80293,14
8750,2001,PRIME HOSPITALITY CORP,0,7011,PDQ.2,74191710X,80293,14
8750,2002,PRIME HOSPITALITY CORP,0,7011,PDQ.2,74191710X,80293,14
8750,2003,PRIME HOSPITALITY CORP,0,7011,PDQ.2,74191710X,80293,14.91666667
8750,2004,PRIME HOSPITALITY CORP,0,7011,PDQ.2,74191710X,80293,15
8762,2000,PROCTER & GAMBLE CO,0,2840,PG,742718109,80424,5
8762,2001,PROCTER & GAMBLE CO,0,2840,PG,742718109,80424,5.166666667
8762,2002,PROCTER & GAMBLE CO,0,2840,PG,742718109,80424,6
8762,2003,PROCTER & GAMBLE CO,0,2840,PG,742718109,80424,6
8762,2004,PROCTER & GAMBLE CO,0,2840,PG,742718109,80424,6
8762,2005,PROCTER & GAMBLE CO,0,2840,PG,742718109,80424,6
8762,2006,PROCTER & GAMBLE CO,0,2840,PG,742718109,80424,6
8762,2007,PROCTER & GAMBLE CO,0,2840,PG,742718109,80424,6
8762,2008,PROCTER & GAMBLE CO,0,2840,PG,742718109,80424,6
8762,2009,PROCTER & GAMBLE CO,0,2840,PG,742718109,80424,6
8762,2010,PROCTER & GAMBLE CO,0,2840,PG,742718109,80424,6
8762,2011,PROCTER & GAMBLE CO,0,2840,PG,742718109,80424,6
8762,2012,PROCTER & GAMBLE CO,0,2840,PG,742718109,80424,6
8762,2013,PROCTER & GAMBLE CO,0,2840,PG,742718109,80424,6
8762,2014,PROCTER & GAMBLE CO,0,2840,PG,742718109,80424,6
8787,2000,ARCHSTONE INC-REDH,0,6798,ASN,03999V93X,1555218,10
8787,2001,ARCHSTONE INC-REDH,0,6798,ASN,03999V93X,1555218,10
8787,2002,ARCHSTONE INC-REDH,0,6798,ASN,03999V93X,1555218,10
8787,2003,ARCHSTONE INC-REDH,0,6798,ASN,03999V93X,1555218,10
8787,2004,ARCHSTONE INC-REDH,0,6798,ASN,03999V93X,1555218,10
8787,2005,ARCHSTONE INC-REDH,0,6798,ASN,03999V93X,1555218,10
8787,2006,ARCHSTONE INC-REDH,0,6798,ASN,03999V93X,1555218,10
8787,2007,ARCHSTONE INC-REDH,0,6798,ASN,03999V93X,1555218,10.5
8787,2012,ARCHSTONE INC-REDH,0,6798,ASN,03999V93X,1555218,15
8787,2013,ARCHSTONE INC-REDH,0,6798,ASN,03999V93X,1555218,15
8787,2014,ARCHSTONE INC-REDH,0,6798,ASN,03999V93X,1555218,15
8789,2000,PROTECTIVE LIFE CORP,0,6311,PL,74367410X,355429,8
8789,2001,PROTECTIVE LIFE CORP,0,6311,PL,74367410X,355429,8
8789,2002,PROTECTIVE LIFE CORP,0,6311,PL,74367410X,355429,8
8789,2003,PROTECTIVE LIFE CORP,0,6311,PL,74367410X,355429,8
8789,2004,PROTECTIVE LIFE CORP,0,6311,PL,74367410X,355429,8
8789,2005,PROTECTIVE LIFE CORP,0,6311,PL,74367410X,355429,8
8789,2006,PROTECTIVE LIFE CORP,0,6311,PL,74367410X,355429,8
8789,2007,PROTECTIVE LIFE CORP,0,6311,PL,74367410X,355429,8
8789,2008,PROTECTIVE LIFE CORP,0,6311,PL,74367410X,355429,8
8789,2009,PROTECTIVE LIFE CORP,0,6311,PL,74367410X,355429,8.916666667
8789,2010,PROTECTIVE LIFE CORP,0,6311,PL,74367410X,355429,9
8789,2011,PROTECTIVE LIFE CORP,0,6311,PL,74367410X,355429,9
8789,2012,PROTECTIVE LIFE CORP,0,6311,PL,74367410X,355429,9
8789,2013,PROTECTIVE LIFE CORP,0,6311,PL,74367410X,355429,9
8789,2014,PROTECTIVE LIFE CORP,0,6311,PL,74367410X,355429,9
8793,2000,PROVIDENCE GAS CO,0,4924,PVY1,74375300X,80812,10
8793,2001,PROVIDENCE GAS CO,0,4924,PVY1,74375300X,80812,10
8793,2002,PROVIDENCE GAS CO,0,4924,PVY1,74375300X,80812,10
8804,2000,NEW CENTURY ENERGIES INC,0,4931,NCE.1,64352U10X,1004858,10
8806,2000,PUBLIC SERVICE CO/N H,0,4911,NU4,744482001,315256,12
8806,2001,PUBLIC SERVICE CO/N H,0,4911,NU4,744482001,315256,10
8806,2002,PUBLIC SERVICE CO/N H,0,4911,NU4,744482001,315256,10
8806,2003,PUBLIC SERVICE CO/N H,0,4911,NU4,744482001,315256,10
8806,2004,PUBLIC SERVICE CO/N H,0,4911,NU4,744482001,315256,10
8806,2005,PUBLIC SERVICE CO/N H,0,4911,NU4,744482001,315256,10.63636364
8806,2006,PUBLIC SERVICE CO/N H,0,4911,NU4,744482001,315256,11
8806,2007,PUBLIC SERVICE CO/N H,0,4911,NU4,744482001,315256,11
8806,2008,PUBLIC SERVICE CO/N H,0,4911,NU4,744482001,315256,11
8806,2009,PUBLIC SERVICE CO/N H,0,4911,NU4,744482001,315256,11
8806,2010,PUBLIC SERVICE CO/N H,0,4911,NU4,744482001,315256,11
8806,2011,PUBLIC SERVICE CO/N H,0,4911,NU4,744482001,315256,10.33333333
8806,2012,PUBLIC SERVICE CO/N H,0,4911,NU4,744482001,315256,9.25
8806,2013,PUBLIC SERVICE CO/N H,0,4911,NU4,744482001,315256,9
8806,2014,PUBLIC SERVICE CO/N H,0,4911,NU4,744482001,315256,9
8807,2000,PNM RESOURCES INC,0,4911,PNM,69349H107,1108426,12
8807,2001,PNM RESOURCES INC,0,4911,PNM,69349H107,1108426,12
8807,2002,PNM RESOURCES INC,0,4911,PNM,69349H107,1108426,12
8807,2003,PNM RESOURCES INC,0,4911,PNM,69349H107,1108426,12
8807,2004,PNM RESOURCES INC,0,4911,PNM,69349H107,1108426,11.08333333
8807,2005,PNM RESOURCES INC,0,4911,PNM,69349H107,1108426,11
8807,2006,PNM RESOURCES INC,0,4911,PNM,69349H107,1108426,11
8807,2007,PNM RESOURCES INC,0,4911,PNM,69349H107,1108426,11.08333333
8807,2008,PNM RESOURCES INC,0,4911,PNM,69349H107,1108426,14.08333333
8807,2009,PNM RESOURCES INC,0,4911,PNM,69349H107,1108426,15
8807,2010,PNM RESOURCES INC,0,4911,PNM,69349H107,1108426,15
8807,2011,PNM RESOURCES INC,0,4911,PNM,69349H107,1108426,14.66666667
8807,2012,PNM RESOURCES INC,0,4911,PNM,69349H107,1108426,12.5
8807,2013,PNM RESOURCES INC,0,4911,PNM,69349H107,1108426,11.25
8807,2014,PNM RESOURCES INC,0,4911,PNM,69349H107,1108426,11
8808,2000,PUBLIC SERVICE CO OF N C,0,4924,SCG2,744516006,81025,8.083333333
8808,2001,PUBLIC SERVICE CO OF N C,0,4924,SCG2,744516006,81025,8
8808,2002,PUBLIC SERVICE CO OF N C,0,4924,SCG2,744516006,81025,8.5
8808,2003,PUBLIC SERVICE CO OF N C,0,4924,SCG2,744516006,81025,9
8808,2004,PUBLIC SERVICE CO OF N C,0,4924,SCG2,744516006,81025,9
8808,2005,PUBLIC SERVICE CO OF N C,0,4924,SCG2,744516006,81025,9
8808,2006,PUBLIC SERVICE CO OF N C,0,4924,SCG2,744516006,81025,9
8808,2007,PUBLIC SERVICE CO OF N C,0,4924,SCG2,744516006,81025,9
8808,2008,PUBLIC SERVICE CO OF N C,0,4924,SCG2,744516006,81025,9
8808,2009,PUBLIC SERVICE CO OF N C,0,4924,SCG2,744516006,81025,9.75
8808,2010,PUBLIC SERVICE CO OF N C,0,4924,SCG2,744516006,81025,10
8808,2011,PUBLIC SERVICE CO OF N C,0,4924,SCG2,744516006,81025,10
8808,2012,PUBLIC SERVICE CO OF N C,0,4924,SCG2,744516006,81025,10
8808,2013,PUBLIC SERVICE CO OF N C,0,4924,SCG2,744516006,81025,10
8808,2014,PUBLIC SERVICE CO OF N C,0,4924,SCG2,744516006,81025,10
8809,2000,PUBLIC SERVICE CO OF OKLA,0,4911,AEP12,744533001,81027,8.166666667
8809,2001,PUBLIC SERVICE CO OF OKLA,0,4911,AEP12,744533001,81027,9
8809,2002,PUBLIC SERVICE CO OF OKLA,0,4911,AEP12,744533001,81027,9.666666667
8809,2003,PUBLIC SERVICE CO OF OKLA,0,4911,AEP12,744533001,81027,10.83333333
8809,2004,PUBLIC SERVICE CO OF OKLA,0,4911,AEP12,744533001,81027,11
8809,2005,PUBLIC SERVICE CO OF OKLA,0,4911,AEP12,744533001,81027,11
8809,2006,PUBLIC SERVICE CO OF OKLA,0,4911,AEP12,744533001,81027,11
8809,2007,PUBLIC SERVICE CO OF OKLA,0,4911,AEP12,744533001,81027,11
8809,2008,PUBLIC SERVICE CO OF OKLA,0,4911,AEP12,744533001,81027,11
8809,2009,PUBLIC SERVICE CO OF OKLA,0,4911,AEP12,744533001,81027,11
8809,2010,PUBLIC SERVICE CO OF OKLA,0,4911,AEP12,744533001,81027,11
8809,2011,PUBLIC SERVICE CO OF OKLA,0,4911,AEP12,744533001,81027,11
8809,2012,PUBLIC SERVICE CO OF OKLA,0,4911,AEP12,744533001,81027,11
8809,2013,PUBLIC SERVICE CO OF OKLA,0,4911,AEP12,744533001,81027,11
8809,2014,PUBLIC SERVICE CO OF OKLA,0,4911,AEP12,744533001,81027,11
8810,2000,PUBLIC SERVICE ENTRP GRP INC,0,4931,PEG,744573106,788784,11
8810,2001,PUBLIC SERVICE ENTRP GRP INC,0,4931,PEG,744573106,788784,11
8810,2002,PUBLIC SERVICE ENTRP GRP INC,0,4931,PEG,744573106,788784,11
8810,2003,PUBLIC SERVICE ENTRP GRP INC,0,4931,PEG,744573106,788784,11
8810,2004,PUBLIC SERVICE ENTRP GRP INC,0,4931,PEG,744573106,788784,11
8810,2005,PUBLIC SERVICE ENTRP GRP INC,0,4931,PEG,744573106,788784,11
8810,2006,PUBLIC SERVICE ENTRP GRP INC,0,4931,PEG,744573106,788784,11
8810,2007,PUBLIC SERVICE ENTRP GRP INC,0,4931,PEG,744573106,788784,11
8810,2008,PUBLIC SERVICE ENTRP GRP INC,0,4931,PEG,744573106,788784,11
8810,2009,PUBLIC SERVICE ENTRP GRP INC,0,4931,PEG,744573106,788784,11
8810,2010,PUBLIC SERVICE ENTRP GRP INC,0,4931,PEG,744573106,788784,11
8810,2011,PUBLIC SERVICE ENTRP GRP INC,0,4931,PEG,744573106,788784,11
8810,2012,PUBLIC SERVICE ENTRP GRP INC,0,4931,PEG,744573106,788784,11
8810,2013,PUBLIC SERVICE ENTRP GRP INC,0,4931,PEG,744573106,788784,10.25
8810,2014,PUBLIC SERVICE ENTRP GRP INC,0,4931,PEG,744573106,788784,10
8818,2000,PUGET ENERGY INC,0,4931,5495B,745310938,1085392,10
8818,2001,PUGET ENERGY INC,0,4931,5495B,745310938,1085392,10.5
8818,2002,PUGET ENERGY INC,0,4931,5495B,745310938,1085392,12
8818,2003,PUGET ENERGY INC,0,4931,5495B,745310938,1085392,12
8818,2004,PUGET ENERGY INC,0,4931,5495B,745310938,1085392,12
8818,2005,PUGET ENERGY INC,0,4931,5495B,745310938,1085392,12
8818,2006,PUGET ENERGY INC,0,4931,5495B,745310938,1085392,12
8818,2007,PUGET ENERGY INC,0,4931,5495B,745310938,1085392,12
8818,2008,PUGET ENERGY INC,0,4931,5495B,745310938,1085392,12
8818,2009,PUGET ENERGY INC,0,4931,5495B,745310938,1085392,13
8818,2010,PUGET ENERGY INC,0,4931,5495B,745310938,1085392,13
8818,2011,PUGET ENERGY INC,0,4931,5495B,745310938,1085392,13
8818,2012,PUGET ENERGY INC,0,4931,5495B,745310938,1085392,13
8818,2013,PUGET ENERGY INC,0,4931,5495B,745310938,1085392,12.91666667
8818,2014,PUGET ENERGY INC,0,4931,5495B,745310938,1085392,12
8823,2000,PULTEGROUP INC,0,1531,PHM,745867101,822416,11
8823,2001,PULTEGROUP INC,0,1531,PHM,745867101,822416,11.41666667
8823,2002,PULTEGROUP INC,0,1531,PHM,745867101,822416,12
8823,2003,PULTEGROUP INC,0,1531,PHM,745867101,822416,12
8823,2004,PULTEGROUP INC,0,1531,PHM,745867101,822416,12
8823,2005,PULTEGROUP INC,0,1531,PHM,745867101,822416,12
8823,2006,PULTEGROUP INC,0,1531,PHM,745867101,822416,11.25
8823,2007,PULTEGROUP INC,0,1531,PHM,745867101,822416,11.58333333
8823,2008,PULTEGROUP INC,0,1531,PHM,745867101,822416,13.66666667
8823,2009,PULTEGROUP INC,0,1531,PHM,745867101,822416,14
8823,2010,PULTEGROUP INC,0,1531,PHM,745867101,822416,14.33333333
8823,2011,PULTEGROUP INC,0,1531,PHM,745867101,822416,15
8823,2012,PULTEGROUP INC,0,1531,PHM,745867101,822416,15
8823,2013,PULTEGROUP INC,0,1531,PHM,745867101,822416,14.41666667
8823,2014,PULTEGROUP INC,0,1531,PHM,745867101,822416,13.16666667
8852,2000,QUAKER OATS CO,0,2040,OAT.,74740210X,81371,9.333333333
8852,2001,QUAKER OATS CO,0,2040,OAT.,74740210X,81371,8.875
8859,2000,QUANEX CORP,0,3312,NX.2,74762010X,276889,12.25
8859,2001,QUANEX CORP,0,3312,NX.2,74762010X,276889,12
8859,2002,QUANEX CORP,0,3312,NX.2,74762010X,276889,12
8859,2003,QUANEX CORP,0,3312,NX.2,74762010X,276889,12
8859,2004,QUANEX CORP,0,3312,NX.2,74762010X,276889,12
8859,2005,QUANEX CORP,0,3312,NX.2,74762010X,276889,12
8859,2006,QUANEX CORP,0,3312,NX.2,74762010X,276889,12
8859,2007,QUANEX CORP,0,3312,NX.2,74762010X,276889,12
8859,2008,QUANEX CORP,0,3312,NX.2,74762010X,276889,12
8867,2002,QUANTUM CORP,0,3572,QTM,747906204,709283,15
8867,2003,QUANTUM CORP,0,3572,QTM,747906204,709283,15
8867,2004,QUANTUM CORP,0,3572,QTM,747906204,709283,15
8867,2005,QUANTUM CORP,0,3572,QTM,747906204,709283,15
8867,2006,QUANTUM CORP,0,3572,QTM,747906204,709283,16.41666667
8867,2007,QUANTUM CORP,0,3572,QTM,747906204,709283,17
8867,2008,QUANTUM CORP,0,3572,QTM,747906204,709283,17.08333333
8867,2009,QUANTUM CORP,0,3572,QTM,747906204,709283,19.25
8867,2010,QUANTUM CORP,0,3572,QTM,747906204,709283,18
8867,2011,QUANTUM CORP,0,3572,QTM,747906204,709283,17.16666667
8867,2012,QUANTUM CORP,0,3572,QTM,747906204,709283,17
8873,2010,QUESTAR CORP,0,4923,STR,748356102,751652,8
8873,2011,QUESTAR CORP,0,4923,STR,748356102,751652,8
8873,2012,QUESTAR CORP,0,4923,STR,748356102,751652,8
8873,2013,QUESTAR CORP,0,4923,STR,748356102,751652,8
8873,2014,QUESTAR CORP,0,4923,STR,748356102,751652,8
8898,2004,RAYMOND JAMES FINANCIAL CORP,0,6211,RJF,754730109,720005,11
8898,2005,RAYMOND JAMES FINANCIAL CORP,0,6211,RJF,754730109,720005,11
8898,2006,RAYMOND JAMES FINANCIAL CORP,0,6211,RJF,754730109,720005,11
8898,2007,RAYMOND JAMES FINANCIAL CORP,0,6211,RJF,754730109,720005,11
8898,2008,RAYMOND JAMES FINANCIAL CORP,0,6211,RJF,754730109,720005,11
8898,2009,RAYMOND JAMES FINANCIAL CORP,0,6211,RJF,754730109,720005,11
8898,2010,RAYMOND JAMES FINANCIAL CORP,0,6211,RJF,754730109,720005,11
8898,2011,RAYMOND JAMES FINANCIAL CORP,0,6211,RJF,754730109,720005,11
