year,ID,lead_rating,rating,IQ_TOTAL_ASSETS,IQ_TOTAL_REV,IQ_NI_CF,IQ_AR,IQ_GP ,IQ_AP,IQ_TOTAL_LIAB,IQ_TOTAL_DEBT,IQ_CASH_FINAN,IQ_TOTAL_EQUITY,IQ_CASH_EQUIV
2001,PPL,-1.0,-0.0,-0.532625184621599,-0.0005429688491095652,-0.023585493202991394,0.00010708545487691026,0.003040219909341082,-0.004442402892490751,-0.06793004220644411,-0.04969662158131072,0.04326922737595444,0.06793004220644416,0.0010082705134116107
2001,DOV,-0.0,-0.0,-0.9588967500502639,-0.01395592046298591,-0.014695858698626404,-0.01973981226834931,-0.014525101292436407,-0.008472438656937815,-0.020853593621776856,-0.027862897909004092,-0.015356988927075356,0.020853593621776967,0.010925941812895412
2001,PNC,-0.0,-0.0,-0.5982816939751593,-0.004181735171305772,-0.0034471661342342823,0.0,-0.004181735171305772,-0.026624876808089448,0.0037507233077512803,0.007490483835296019,0.003141587254515502,-0.0037507233077512664,-0.0013007526294975535
2001,AMGN,1.0,-0.0,-1.0924027967262813,-0.0100226304608583,0.007294913494324304,0.0019065335597546612,-0.0077049480391197245,-0.009909957205664593,-0.02829924606807263,-0.006340196416064946,-0.002519809290232291,0.028299246068072548,0.029828624184240336
2001,EFX,-0.0,-0.0,-0.9120329797538866,0.013531707600263176,-0.018421559822878728,0.018300182800835174,0.0132085560689299,0.0035288001483838247,0.0034767632868520915,-0.02536659206163261,0.04118026375128216,-0.003476763286852258,-0.010479788643667547
2001,DRE,-0.0,-0.0,-0.5943040996528177,-0.03482772489512611,-0.002616815170760914,0.0008720597597194762,0.0014727353942378882,-0.0007826339691781661,-0.018804550455391755,-0.018456845339663408,0.03241081267816072,0.018804550455391755,0.00027014756388319544
2001,CNP,-1.0,-1.0,0.31609115604853794,0.4123987268087802,0.011755882176712008,-0.03130445076335153,0.017952321915642718,-0.043330886941427456,-0.049287450543466726,-0.06706145979338518,0.03617906537499233,0.04928745054346689,-0.0015934125544619145
2001,IRM,-0.0,1.0,-0.41432700178001497,0.00559406874489396,-0.005447772273630002,0.01048639114616437,0.003824141806636143,0.0019426786938746068,0.01857963238757232,0.009356558377523583,0.010475468310302315,-0.018579632387572542,0.00904167297974388
2001,CAT,-0.0,-0.0,-0.6010408462897524,-0.009336878915726793,-0.0025700043735132584,-0.0030619321482476675,-0.004692164201203559,-0.008403755422449005,0.0066546187411564706,0.01666593196569255,0.004614421905998745,-0.0066546187411564706,-0.0015984586060177695
2001,BLL,-0.0,-0.0,-1.205990599337178,0.0602900909542855,-0.017236903793585875,0.027658198480458418,0.003775192478515682,-0.009260861126679856,0.035491823777609066,0.045255663926429934,0.025356149774910595,-0.0354918237776089,0.007767999299303625
2001,BMY,-1.0,-0.0,1.5239366428883183,-0.06614607203035544,-0.014921767371593293,-0.04285883106459473,-0.055176428626803664,-0.0266439294648729,0.08849212959387665,0.1130398541901695,0.0796918449212475,-0.0884921295938767,-0.02256214295833678
2001,FRT,-0.0,-1.0,-0.3394583240881244,-0.0028459284295924286,0.001197872535372688,-0.00023701559128713398,-0.0023871584061996853,0.01076681944961658,0.015500357656402897,0.005751597727633895,0.002413754028518098,-0.015500357656402897,0.003620657355281595
2001,IPG,-1.0,-1.0,-2.3034214238825883,-0.05087879832307411,-0.023458313946133826,-0.027480718352052014,-0.023906282623206494,-0.06113037073860067,0.019929132568609953,0.08689555070373406,0.0442325001306876,-0.01992913256860998,-0.003413705168680184
2001,DAL,-1.0,-1.0,-0.1440815998369392,-0.03382382832374156,-0.013901228883783626,0.0027969455389002078,-0.023875890326394013,0.018960886982711395,0.044138689235478035,0.06433919082644762,-0.0008699115883730457,-0.04413868923547806,0.020343147783757606
2001,PCAR,-0.0,-0.0,-0.8988976174157338,-0.008735328947340998,-0.0020767259215961247,-0.0028520947800124083,-0.003154396874892086,0.03460136139454577,-0.010328642398805599,-0.02066731509403552,-0.0016423365410520932,0.010328642398805432,0.004790566050765478
2001,SRE,-1.0,-0.0,-0.4865075929398674,-0.02465510279082525,0.0017860957738960034,-0.020639526297170217,-0.12751888918492044,-0.0257882919682386,-0.003356458141056007,0.023914554497856066,-0.024506457331466863,0.0033564581410559235,0.028791700583541982
2001,NOV,-0.0,-0.0,-2.7825622108774817,0.06551729068852413,0.028640779671743756,0.016745857965906816,0.06251218361104138,-0.013271008941716267,0.018745992465911965,0.062220182833684856,-0.010030003911642382,0.26851692231171975,-0.027789852509970972
2001,CMI,-1.0,-1.0,-1.2722304064186025,-0.03792480977547885,0.020875595037295254,0.009807164186563716,-0.0014895360895585824,0.008346539725377009,0.03553591463947925,0.01731004410460163,0.06033199645164112,-0.03553591463947925,0.006631532916026337
2001,AES,-1.0,-0.0,0.9302555160618591,0.05297623172337329,0.0018709722125978797,-0.006626628496981625,0.015078650128196244,-0.0019986443062024566,0.020262735654404174,0.0036546212302198677,0.00519714503499411,-0.020262735654404146,0.006717480007786873
2001,DRE,-0.0,-0.0,-0.5943040996528177,-0.03482772489512611,-0.002616815170760914,0.0008720597597194762,0.0014727353942378882,-0.0007826339691781661,-0.018804550455391755,-0.018456845339663408,0.03241081267816072,0.018804550455391755,0.00027014756388319544
2001,NOV,-0.0,-0.0,-2.7825622108774817,0.06551729068852413,0.028640779671743756,0.016745857965906816,0.06251218361104138,-0.013271008941716267,0.018745992465911965,0.062220182833684856,-0.010030003911642382,0.26851692231171975,-0.027789852509970972
2001,BRK.B,-0.0,-0.0,-0.2792859146789315,-0.026733077707749194,-0.006696955389143526,0.0013814911054745999,-0.012092662092546488,0.0312995489614244,0.07956893237898677,0.11120363228630992,0.0053233163600721455,-0.07956893237898677,-0.0011012406611555503
2001,PGR,-0.0,-0.0,-0.4524145456578972,-8.074299375815386e-05,0.00487217972241402,-0.01191415161542439,0.006185850539625821,0.0030092707465372154,-0.0030892331143373974,0.0038924094103429813,0.035681120649491395,0.003089233114337564,0.0013564373613175174
2001,HCA,1.0,-0.0,-0.830296219017539,0.015373232165025008,0.01134533836854501,0.009942353207337024,0.005742751731579135,0.0001711130834290489,-0.0193476703444595,0.03177241771373546,0.006258962444746093,0.019347670344459555,-0.011206739526411658
2001,BA,-1.0,-0.0,-0.04208930503745653,-0.030341483012641057,0.003979213906004746,-0.031649537492026564,-0.006944357556563113,-0.008586612015473588,0.010681248663037768,0.027961186608646188,0.0152131578902177,-0.01068124866303774,0.004702918776601641
2001,EMN,-1.0,-1.0,-0.5201575583198162,0.002322170398476292,-0.014815159195548825,0.0028851662442448134,-0.0026215150197213544,-0.008713987912236237,0.023635327464419098,0.04955983143118525,0.026629073621380044,-0.023635327464419043,-0.005360908231977084
2001,NWL,-1.0,-1.0,0.07632471475891163,-0.003294777448377112,-0.003823425086971477,0.010025407933234143,0.0012921549370979862,0.013246869654122868,0.006399786968016574,-0.022574810116070987,-0.057859434843411564,-0.006399786968016519,-0.0013098278394503059
2001,MGM,-0.0,-0.0,-0.48456277137204545,-0.0007071936111939098,-0.0023047678444663607,-0.0057425942152504565,-0.0014656160727611195,4.997189011030946e-05,-0.015475442198151224,-0.018931392214775578,0.0045947851726611515,0.015475442198151501,-0.0018556774735524542
2001,ITW,-0.0,-0.0,-0.502218448430219,0.23542207290795186,0.02041043555557717,-0.005290727320304972,0.07857386496293559,-0.005262984452085541,-0.020350277862103305,-0.02600719035611493,-0.01410507098339073,0.020350277862103416,0.005327805078570301
2001,JBHT,-1.0,-1.0,-1.1841332086709584,-0.005462737262967643,-0.0021225518845417665,0.005439042553718021,-0.0011581309702046738,-0.012800541879321822,-0.023732328026600635,-0.005519959852141432,0.008043667802296098,0.02373232802660058,0.027046578130670178
2001,FMC,-0.0,-0.0,0.7284331815917948,0.4409686630450609,-0.040576745453501636,0.05915226218846997,0.10353864981709568,0.04203575751999693,0.09460487287769437,-0.006576872041592907,0.0784571374552886,-0.09460487287769462,0.012707496544450875
2001,MRK,-0.0,-0.0,-0.22439003173822858,-0.004402473064280488,-0.001030406629907256,-0.00726168048919916,-0.011520851391346315,-0.027572591283531886,0.018959312603944456,0.03474790424349938,-0.017585663360579894,-0.018959312603944345,-0.01577155760450396
2001,SYK,1.0,1.0,-1.463804472368324,0.01823601744753578,0.00036256323660725093,-0.0032722902230967466,0.006993259899054999,0.0046331143640077135,-0.055204930054677526,-0.06624247662758564,0.008903907230129592,0.05520493005467775,0.00039698281579541445
2001,PBCT,-0.0,-0.0,-0.7943876943178582,-0.0034486592263693085,-0.0008089269489350171,0.0,-0.0034486592263693085,0.023318931943872134,-0.005030293467147229,-0.028528749575887774,-0.04204184092739061,0.005030293467147062,0.009840506100520188
2001,IP,-1.0,-1.0,-0.7116981403299748,-0.003045263652971031,0.0011102889970267503,-0.003017970587254143,-0.0018578479229807224,-0.004079418450141585,0.011112687874366922,0.0214161857566581,0.0021846113888269875,-0.011112687874366867,0.004199040028661255
2001,OKE,-0.0,-0.0,-2.033831807577178,-0.3005323177874376,-0.001648259581919432,-0.08553233677686725,0.004500401804080161,-0.06860966690860715,-0.04775019267668301,0.0764919268950654,-0.05342992081287375,0.047750192676682984,0.0011786633634846668
2001,CINF,-1.0,-1.0,-0.14129748375505516,0.003930975985166889,0.006725751009677943,0.003131510619249836,0.010615223150873284,0.0,0.014397964544091923,-0.0013248338873162666,-0.0001254648540364718,-0.014397964544091979,0.0009825560106505602
2001,HAS,-1.0,-1.0,-1.7175468316203057,-0.09455182406439036,0.05141376229702068,-0.031761901460469866,0.05487273849605078,-0.006927758920289129,-0.03180843322122606,0.021442333213644027,0.06854959021515043,0.03180843322122601,0.003978687369774581
2001,SHW,-0.0,-0.0,-0.6068022103922388,0.03279727538134841,0.08358793203447389,0.01195019603860431,0.00888406933414701,0.0024494606369624833,0.0015810423526556594,0.017122427651850014,0.02228644459677114,-0.0015810423526554929,0.008319416730603726
2001,AMT,-1.0,1.0,0.32609102273389823,-0.015401026410343799,-0.0011718622938604994,-0.005217663841860724,-0.0041022655497288465,0.010591443547436878,0.07461132178445007,0.08005958699236654,0.00384071877921955,-0.07461132178444996,0.048209162549106455
2001,AEP,-1.0,-0.0,-1.5715461429916582,-0.09303337343888962,0.008066025440295773,0.03113997497119725,2.361566042780386e-05,-0.011878178415765342,-0.02827025540769712,0.03311848664064737,0.003467174012625607,0.028270255407697176,-0.0006510107406888736
2001,LLY,-0.0,-0.0,-0.24048150623460107,-0.020107255153150122,-0.008254732387805663,-0.01922449559404593,-0.015805169100857747,-0.01214674760427556,-0.02858549594051296,0.020590724997487653,0.020134876525316744,0.02858549594051296,-0.09737071626039959
2001,HST,-1.0,-0.0,-0.572930666175918,-0.015695642459254283,-0.033435605785731515,0.0007525586995785671,-0.06863619297512448,-0.02427700585038201,0.0002518759112091207,0.022496177331655653,-0.01803590999297564,-0.0002518759112090929,-0.011301330670061917
2001,BLL,-0.0,-0.0,-1.205990599337178,0.0602900909542855,-0.017236903793585875,0.027658198480458418,0.003775192478515682,-0.009260861126679856,0.035491823777609066,0.045255663926429934,0.025356149774910595,-0.0354918237776089,0.007767999299303625
2001,HIG,-1.0,-0.0,-0.2764670277925389,0.0004546189982175923,-0.0008627124211475738,0.001178431371119136,-0.0008778582033279895,0.0,-0.006374269762181584,0.0032428148291438787,0.006632869391093528,0.0063742697621815905,0.0005152317269756959
2001,PKG,1.0,1.0,-0.3979111443606615,-0.012071727372768737,-0.019083338700638934,-0.008698106764338742,-0.013198029736591857,-0.006386337688673228,-0.024913184204045202,-0.029407950955526507,0.15949109811226914,0.024913184204045036,0.0226311575752033
2001,MET,-0.0,-0.0,-0.8895612108810766,-0.007462014167956638,-0.002175214506852602,0.0116918784350315,0.0012098188864581908,0.0014688547851007313,-0.0024063940669950545,0.004157944631113561,0.005310284720309767,0.0024063940669950407,0.006994263026474889
2001,OXY,1.0,1.0,-1.2331721577306891,-0.06162944167506103,-0.014033410509080003,0.011025732219949604,-0.013152076919249522,-0.012738898159114352,-0.047550049652144044,-0.03629109622204063,0.03258215307086782,0.04755004965214399,0.011178489170455932
2001,DRE,-0.0,-0.0,-0.5943040996528177,-0.03482772489512611,-0.002616815170760914,0.0008720597597194762,0.0014727353942378882,-0.0007826339691781661,-0.018804550455391755,-0.018456845339663408,0.03241081267816072,0.018804550455391755,0.00027014756388319544
2001,DUK,-1.0,-0.0,-1.0000640689616347,-0.1737442079832367,0.004604517860406614,0.0026160876731784466,0.008409490412716637,-0.0019528513633032818,-0.07167082246107181,0.04965963415242122,-0.0029557616650155126,0.0716708224610719,0.002491863502644893
2001,MMC,-0.0,-0.0,-0.4950770190710375,0.002587083679409047,-0.002768599286523482,-0.005729473375178568,-0.36223078649969287,-0.005597318511666741,-0.004019033871082933,0.054500998354632485,0.0317808203319581,0.004019033871082933,0.017170209365759928
2001,AMD,-1.0,-0.0,0.09426185133885628,-0.03633903117416534,-0.0334617790660045,0.01605744233134286,-0.03377924117994996,-0.02401639882520687,-0.06363920357833097,-0.029479001815730155,0.004482135084795942,0.06363920357833108,-0.0047694819621116324
2001,PHM,-1.0,-1.0,0.6852552536339523,-0.17839845104490898,-0.012627818099294055,-0.016172001620935295,-0.02437560411331548,0.1023426524123273,0.031181804205189234,0.04711641382230103,-0.0012391945295294055,-0.03118180420518951,-0.03927810150189104
2001,ABT,-1.0,-1.0,0.7130333821126819,-0.061689518349712175,-0.032091515691007905,-0.053221431491055626,-0.034540456505407685,-0.021526937594983267,0.17920625996210793,0.2215499243011794,0.08313122193337161,-0.17920625996210787,-0.033092249356997366
2001,HBAN,-0.0,-0.0,-0.6553467294813748,0.0030798129057459534,-0.0014735693241338537,0.0,0.0030798129057459534,0.0014013367955622025,-0.0017359842222746114,-0.005156512662300244,0.0028413048384337463,0.0017359842222743754,-0.010894628596636181
2001,AAL,-1.0,-1.0,1.5552157461426817,-0.0276262858063189,-0.016449832372630476,0.000567591276396634,-0.022915158037625116,0.0028559676575220863,0.0610003647821179,0.042238449549290485,0.020340954918384387,-0.06100036478211787,0.0016622590899353974
2001,DGX,1.0,1.0,-0.604362338046749,0.019016545946633046,0.005058717351926322,0.006399052127108035,0.009832547064649852,0.1304007376560304,-0.05478139681887528,-0.03091055598583292,0.03564628657898424,0.05478139681887506,-0.0036196614187383944
2001,CTXS,-0.0,-0.0,0.014352171429669597,0.013275997955559032,0.004671603245452245,0.01744315772482402,0.013004834321652115,0.04062052473465985,-0.01244960323139932,-0.010886909486152563,-0.0009538327325324739,0.01244960323139932,-0.15969898557044748
2001,SCHW,-1.0,1.0,-0.9451175554127514,-0.00611070812929523,-0.0023229064975729677,-0.1436878769143926,-0.00601422034837034,0.008605810949793624,-0.0017108010523574357,-0.013957208318087194,-0.004589629655558904,0.001710801052357394,-0.038593190626816154
2001,BRK.B,-0.0,-0.0,-0.2792859146789315,-0.026733077707749194,-0.006696955389143526,0.0013814911054745999,-0.012092662092546488,0.0312995489614244,0.07956893237898677,0.11120363228630992,0.0053233163600721455,-0.07956893237898677,-0.0011012406611555503
2001,EIX,1.0,-1.0,0.46258715914338194,0.07499084733352317,0.007017044298905748,0.01096278518277461,0.04179039715792757,0.057428138385303897,0.017170854294069504,0.017535017423965016,-0.010556075336614734,-0.017170854294069532,0.050899914273790536
2001,ALK,-1.0,-1.0,-0.19787392423433245,-0.013451569640936162,0.00725926669804812,0.0034115671139446427,0.006305257069679514,-0.007225376528317479,0.03164145660826789,0.019305597906111804,-0.03831443605396006,-0.03164145660826784,0.018180872791424815
2001,PLD,-0.0,-0.0,-0.5233636352631046,-0.004080787604106337,-0.004128448515947209,0.0006747188463502992,-0.0042622488576574205,0.0007623429391645647,-0.010525595669972798,-0.005320056799827444,-0.03866268029035875,0.010525595669972687,-0.0027550787787698197
2001,SHW,-0.0,-0.0,-0.6068022103922388,0.03279727538134841,0.08358793203447389,0.01195019603860431,0.00888406933414701,0.0024494606369624833,0.0015810423526556594,0.017122427651850014,0.02228644459677114,-0.0015810423526554929,0.008319416730603726
2001,NRG,-1.0,-0.0,0.705603846851594,-0.08234287675514365,-0.0030077224486727795,-0.03228303683092827,-0.02705680780206879,-0.011951399805151197,0.0519728395654836,0.02769015018188814,0.05807873279123417,-0.051972839565484125,-0.0011960448698616084
2001,NEE,-1.0,-0.0,-1.8122662054426735,0.0028219617202489694,0.007401395323443618,-0.0008971134197513567,0.005297549409580861,-0.005776826243623943,0.01700245293025715,0.0316690260034006,-0.0059396009796122105,-0.01700245293025726,-4.831765641817587e-05
2001,CL,1.0,1.0,-1.362563747382841,-0.012267600034685522,0.0009130141204678408,-0.003186834906329067,-0.00913281778253175,-0.006207409337327732,0.07477310002400994,0.05766791475341193,0.01462716435734851,-0.0747731000240098,0.004716010283779239
2001,FCX,1.0,1.0,-0.3298986788289852,-0.020183531900567278,-0.010026789406943099,0.003530362182999132,-0.024282614829525075,-7.355774634050516e-05,-0.012812084392086476,-0.02415840208811193,0.027558745293119247,0.012812084392086337,0.002121360127859617
2001,GWW,-0.0,-0.0,-1.4903460962978379,0.003273379180524616,-0.0013059196377208267,-0.017762645774815455,0.001880914563192948,0.001120019794285318,-0.03224418138658652,-0.04928692372628314,0.009535513283878017,0.032244181386586246,0.02033064570903363
2001,NOV,-0.0,-0.0,-2.7825622108774817,0.06551729068852413,0.028640779671743756,0.016745857965906816,0.06251218361104138,-0.013271008941716267,0.018745992465911965,0.062220182833684856,-0.010030003911642382,0.26851692231171975,-0.027789852509970972
2001,NUE,-1.0,-0.0,-0.5307620472755848,0.016530983191870796,-0.01398817745422235,0.00697535206952711,-0.018776164264279502,0.006735625590935948,0.003959976178411595,-0.0014435697835353672,-0.019994409096847507,-0.003959979539058134,-0.022289609081683828
2001,INTC,-0.0,-0.0,-1.208715236575833,-0.03446834950654934,-0.03858751611781162,-0.01971471191417251,-0.04182012492567974,-0.0056862460566475675,-0.027044524834954092,0.006483637716001373,0.0012015908822435722,0.02704452483495412,0.04263859822154157
2001,HES,-1.0,1.0,0.11865527688307996,-0.09958410181088401,-0.015438232529145685,-0.06717817449930621,-0.018931683312433445,-0.040100440512533364,0.018006137341949335,0.09954002085187666,0.05941312725168513,-0.01800613734194939,-0.013755981603391022
2001,LLY,-0.0,-0.0,-0.24048150623460107,-0.020107255153150122,-0.008254732387805663,-0.01922449559404593,-0.015805169100857747,-0.01214674760427556,-0.02858549594051296,0.020590724997487653,0.020134876525316744,0.02858549594051296,-0.09737071626039959
2001,KIM,-0.0,-0.0,-0.6586548131484548,-0.008334766279004504,-0.003467635384209942,-0.000416763174872329,-0.006116428750691828,-0.014976822614211852,-0.0017659488199560092,-0.012387488028113403,0.000552881445161225,0.0017659488199558426,0.011991495407804715
2001,STT,-0.0,-0.0,-0.5003481954251353,0.000937340591099331,0.00011400779521204569,0.0,0.000937340591099331,0.02473844240875034,-0.005656365566869659,-0.023810993696227967,-0.04561679856208431,0.005656365566869624,0.009468053232924913
2001,KSU,-0.0,-1.0,-0.8690459537998211,0.004724946543228678,0.00204659154146439,0.00015276184984916452,0.005229561474141858,-0.0031949825838921524,-0.005612901975267537,-0.0026618133649092823,0.002059090000827343,0.005612901975267537,0.00148777112987852
2002,PRU,-0.0,-0.0,1.0147412473330713,-0.00023524726689803585,0.0005556122024810842,0.0,-0.0009643011037335295,0.015991371981897765,-0.0010697604735654398,-0.03669842245291366,-0.004879173227406336,-0.0220367460800803,-0.016907287716481742
2002,CTXS,-0.0,-0.0,-0.7521311893217277,-0.010703089712891897,-0.0018872979156111074,0.007219604824537158,-0.008532559086211061,0.004612657928149133,0.0023331622869759427,0.006005088010926751,-0.022197093856067985,-0.002333162286975776,-0.08314504545923053
2002,PEP,1.0,-0.0,-0.1973498506737002,-0.01671190345002027,-0.0002248683221809447,0.006016401048867526,-0.009235315766420865,0.015499227691907091,0.010740762376995505,-0.0005572221625814167,-0.010641062456841679,-0.010740762376995505,0.04118925288968571
2002,JPM,-1.0,-1.0,-0.9926280601321633,-0.00040201670499814823,-1.725653906947352e-05,0.0,-0.00040201670499814823,-0.0036917528556322243,0.001436041851857306,-0.01442280466763124,0.018774271674156198,-0.0014360418518572574,-0.0021949877494056302
2002,MSI,-1.0,-1.0,-0.9184724029777446,0.016521001114631978,0.006827068760673103,-0.002486550191933168,0.014774677089559297,-0.00113780374861025,0.03944688007128205,0.011219833828335635,0.00854801718231991,-0.03944688007128211,0.06654140239533474
2002,BK,-0.0,-0.0,-0.836788504761864,-0.002983094743751172,-0.0013373183142250202,0.0,-0.002983094743751172,0.011644200502479052,-0.004718733137228814,-0.013887454817403083,-0.016861085054692127,0.0047187331372288005,-0.0019744060338729996
2002,HAL,-1.0,-1.0,-0.13595140811370346,-0.039210169692342034,-0.039974817578136666,-0.027183884837633288,-0.029406754410578825,0.01123788179187657,0.06047102057529019,-0.05757459028632911,0.0264759076345467,-0.060471020575290246,0.02310936424726863
2002,ATO,-0.0,-0.0,-0.040652168264748205,-0.05875203342669144,-0.007669039802392689,-0.09952104714602639,-0.0046539447579360405,-0.04345751440470533,-0.049968046877013506,0.07565128169516447,0.022183579254132314,0.04996804687701312,0.007038293027353357
2002,PPL,-1.0,-1.0,-0.422096118097707,0.0019739847282397097,0.002856474740506685,-0.0013328099654665825,0.0001764076050441432,-0.0006011491754969837,-0.012385137956168413,0.005051095027120089,-0.04972857814131522,0.012385137956168468,0.002946664469226079
2002,ORCL,-0.0,-0.0,-1.4267647401949402,-0.06807157190835456,-0.01803856416839597,-0.04453083313683029,-0.049899813333123405,-0.00402526598507718,0.002939215868259293,-0.0013639854363748129,-0.02231204658245607,-0.002939215868259515,-0.11548675711357792
2002,GIS,-1.0,-1.0,2.7013565238034913,-0.10909944060000235,-0.02554337769375994,-0.05057906612104025,-0.047411403810476566,-0.0378426872926616,-0.20238177475239472,-0.1071292834984583,0.07245665993576644,0.20238177475239455,0.043682159123796915
2002,CHTR,-1.0,-1.0,0.29486614326891636,0.007676800324206257,-0.013560145760983546,6.80331891858392e-06,0.004371235264454935,-0.023643996206437673,0.11275357324682933,0.10531263189925877,-0.022299182421699176,-0.11275357324682941,0.0024519885878627285
2002,HPQ,-1.0,-1.0,1.352463008673964,-0.07270111092837345,-0.007403204897200754,-0.04186242191294985,-0.017600964450148318,-0.014035156576005875,-0.06091731160500302,-0.03482498151569621,0.0018436206243517246,0.06091731160500302,0.08419939704475585
2002,HSY,-0.0,-0.0,-0.4976417342639604,-0.00017122149011111754,0.014560953769322626,0.011050420070883804,0.0038722928124326067,-0.003325816053130773,-0.03859639887592736,-0.04070862020196986,0.011032112347918108,0.03859639887592725,0.04376672672800168
2002,CB,-1.0,-1.0,-0.4578128376163832,-0.0352755542773239,-0.00477302903654178,-0.009139606923921642,-0.017084240285603167,-0.0007002869441206927,-0.007272854194838918,0.0027203573363173694,-0.01398862720064931,0.007272854194839196,-0.005255536465668856
2002,ES,-0.0,-0.0,-0.7188378651829084,0.019498121473504104,0.0010222129479041022,0.009626440027024535,0.007926780733724631,-0.0075242136415691815,-0.006584137975926496,-0.0059639307314172385,-0.004618084796216047,0.006584137975926607,0.007002228727952309
2002,NTRS,-0.0,-0.0,-0.5693570295789988,-0.001164862657570374,-0.00038175220842515817,0.0,-0.001164862657570374,-0.016544262976054158,-0.003513995828824279,0.008299630778942413,-0.029864927680609017,0.0035139958288242096,-0.01593293749068432
2002,SRE,-1.0,-1.0,-0.061424734414106376,-0.033652171925473914,0.0003312727211620681,-0.011098269572649887,-0.005234944059825684,-0.018955381843745227,0.013209962604963654,-0.02968533169123616,-0.0022717996327103022,-0.013209962604963571,-0.040021532880848684
2002,MRO,-0.0,-0.0,-0.016645548600498494,-0.16116403061137052,0.001271199027379382,-0.01985643705585481,-0.04610313379865462,-0.015466745127046183,0.07763153796138533,0.11652316743018687,0.023371066294613184,-0.07763153796138539,-0.012137561428167368
2002,SCHW,-1.0,-1.0,-0.8037658129678902,-0.002268690073072014,-0.0006112209360199156,-0.07912168689257834,-0.0018289600247348749,-0.004843056185913963,0.003514409380495853,0.01271465585381086,-0.010852435691985816,-0.0035144093804957838,-0.024392697053238044
2002,SBAC,-1.0,-1.0,-0.7504377294338497,0.0011175663037522113,-0.019581988330601256,-0.007174971521602541,0.0004289549513456885,-0.020864118350131803,0.158822386023468,0.1756081848428631,-0.06608800819725667,-0.1588223860234679,-0.056018881477120155
2002,DG,-1.0,-1.0,-0.47726111438622154,-0.08025722437209037,0.03558384541036015,0.0,-0.009735532056998397,0.002526932730298137,-0.016754494481411752,-0.013389618705566597,0.02830409274306029,0.016754494481412197,-0.011147664382955502
2002,NOC,1.0,-0.0,2.0633307646603427,0.01899191214963336,-0.0023555859393012096,-0.025205799910698073,0.003891430204191554,-0.00834653055259741,-0.024288685626430828,-0.0525307272890089,-0.03163663673919952,0.02428868562643094,-0.0189770205354101
2002,MTD,1.0,-0.0,1.248966713679564,-0.05941773519521387,0.001051516457728538,-0.045575343004362084,-0.025658809643480412,-0.020750412705292896,-0.09974369449816878,-0.026163817909471365,-0.03782258128057712,0.09974369449816878,-0.004550822160212638
